央视,#genre#
黑龙江卫视,https://live.ottiptv.cc/mcp/heilongjiang.m3u8?userid=423579792&sign=5f8d4b502b87132a33e601ae39037ec8b52a61461e0b7d3ed65e8a57ae8034c623cd885bb8ba1bf5c385b66f7e7974ec632e3b870d667b59f5800e0f62958ae231cff20dfc95874366b83c32c39f8893c4541f&auth_token=acb0c268be4342419aa3ba49796b45e0
黑龙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226965/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7UiKL56-L86ihmTWaZ6csw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
湖北卫视,https://mgtv.ottiptv.cc/mg/947472496.m3u8?userid=423579792&sign=84160af74de0ab3266133b3bdfecde001e7f7f4ad3b58768caa8f6cd07d5cc4758918f86e8bc5097aeb056f5662eebf27c78d02091288ef2832bfc79d0368e7dbe90d013301c7c8bf8b97a8cc4023f43&auth_token=acb0c268be4342419aa3ba49796b45e0
湖北卫视,https://live.ottiptv.cc/mcp/hubei.m3u8?userid=423579792&sign=9bada14b81070a6c7083630f493867be2bdcdacf026da0c4b1cf43ff33628ba573fcdcd5e9b1222a2896f460dcf825a2e681b77cb99d4f81bc4fc943939bf15b2930ff6d19c973e0f274e2ef&auth_token=acb0c268be4342419aa3ba49796b45e0
湖北卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226952/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EREB40lnZnCEwjRy7LZuhIQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
湖南卫视,https://live.ottiptv.cc/mcp/hunan.m3u8?userid=423579792&sign=b2f3f276ce4200ffbff019bff7c3826147a7dd9407f98ced73c63f065ee95e71d213cd5f132d67257926576138962a8386447a7a206827b34ae27607114ab671d4cc11c81461ebb5edb6d3c4&auth_token=acb0c268be4342419aa3ba49796b45e0
湖南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226509/1.m3u8?zoneoffset=480&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EIGb_ib7rnBX9_sANRKq9sg%7EpK8OKM5JoJWWbLRyLfPcUMkwWZ90MzSI9S9PDltJsYzd0ZGcS3Tkh7syciNKJa-w60mDOdwtDyoNwCx9aRgzHNH9AUREV_qvNJtXHRPzYw0%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3D%3D%3A20221022013542%2C915973%2C119.123.71.209%2C20221022013542%2C10000100000000050000000003873458%2C915973%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007253514_0%2CEND&GuardEncType=2
吉林卫视,https://mgtv.ottiptv.cc/mg/947472500.m3u8?userid=423579792&sign=1d3cdb8c45e7230f21f24a5f874a706d5e003fca7b3b8320d4751b9c4ea0810bc0e36cd446941ac7a92a2cef39d80ba6d601d0c3f7324033f55347e7864b946d987c3f7dd1f75d45a02314c3a2b15c15&auth_token=acb0c268be4342419aa3ba49796b45e0
吉林卫视,https://live.ottiptv.cc/mcp/jiling.m3u8?userid=423579792&sign=6ebc34ca3c787997e6bfe65d1ec981ee172569290b160d792eaecc77f5b67d89329031e77c06ce81e8bd49545549c03acdcf94bfa7e108efbbb67d892c43f9b2c969d0402d6151677bc4f0babc&auth_token=acb0c268be4342419aa3ba49796b45e0
吉林卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227015/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EW5-3AVdwD5KlUpuA4mz7Cg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江苏卫视,https://mgtv.ottiptv.cc/mg/623899368.m3u8?userid=423579792&sign=fd8fa69640b4c6b377355b5d9d4e02d7a60667670cecc37800a50fce7c048ec88298764b75b0f5d0507d2a33a5cbf7390a206f9341e39a86fea8f020e24f58f09f8afa6de878afd756f31f1f006e8b87&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏卫视,https://live.ottiptv.cc/mcp/jiangsu.m3u8?userid=423579792&sign=593ae349d83ae23f6e954bbe6e4325ecafa74f97d9fdcd64b183d429aa989c9027518b2ca71b16e0c4984086b6d899a41b05ac5b28646194066ae28203511f108e620b1fd77f02bd0cff172853b3&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226897/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0BmO6uHF7WFoTed__Xr3NQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江西卫视,https://mgtv.ottiptv.cc/mg/783847495.m3u8?userid=423579792&sign=b1e6e86f7d1d38a34536da1efb7a1372be7f56ea33ae8889875c4bfbdc8a0328f41a767962812dad372629c934d4941ff975f75f2dd81161c5d0a4e679faa17ac25d75a19e28def9d72c0e1a72867f87&auth_token=acb0c268be4342419aa3ba49796b45e0
江西卫视,https://live.ottiptv.cc/mcp/jiangxi.m3u8?userid=423579792&sign=e180f7dabcf85eb9a1e96f80f2e6a27c9137b150acae6b3f4126b4c6de63fb307b82c30e592a355ad6dab512f32e507a9d08865c3fa653edc048dbc93a076ad1e25def5c6723ed7661a19c45b127&auth_token=acb0c268be4342419aa3ba49796b45e0
江西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226956/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ei6ZIpVizXlewg-YfGvH8dA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
辽宁卫视,https://mgtv.ottiptv.cc/mg/630291707.m3u8?userid=423579792&sign=4ae1aae7152b2747c2b22eba28504be07e2c4222c081d8c7bf636873630f47051b7540fbc9b3aa82034fc1fa3d6b2c9d279c68d112b025b4c600887e46b55847ff6357fbbcea5244f013825dced79dbb&auth_token=acb0c268be4342419aa3ba49796b45e0
辽宁卫视,https://live.ottiptv.cc/mcp/liaoning.m3u8?userid=423579792&sign=a3c96f36be60398b93a4ddd0a25f28494272027958d681f464a64039ee63fc041277acb574de9cb5eb992fd27b0dd1bd1c8c7cb9f7c78f543abb12be74e38d57aacfe0dcb5358745154dca02d4551e&auth_token=acb0c268be4342419aa3ba49796b45e0
辽宁卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226966/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E6qJH8Fd-zgCGx3P-Ce86cA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
内蒙古卫视,https://live.ottiptv.cc/mcp/neimenggu.m3u8?userid=423579792&sign=c2e6fc1bfe93ed2ae2b5c67ca6f6b81f8aa88dc3c381ff8f938f638958fb72c030dd2f9d45bd076def97872aaf3f63be1e0d5dea6d716ad6a258280704e89b913c9173409cbb3f4a300a16b9ab599ecd&auth_token=acb0c268be4342419aa3ba49796b45e0
内蒙古卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227018/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErN_hoRDwApMKnJqiNHvn9w%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
宁夏卫视,https://live.ottiptv.cc/mcp/ningxia.m3u8?userid=423579792&sign=406f6dae30f72d40daf24572afb9cb4fcf4feae4308b5c688ccd83aaa34509f82ac302b224b54e8b3dd7ade6ac8cdd908ea4e744f12330898b6bc927da760512b0d385195cfbd833891f676736aa&auth_token=acb0c268be4342419aa3ba49796b45e0
宁夏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227003/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESco1zinvdUYzleEkXYhIvA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
青海卫视,https://mgtv.ottiptv.cc/mg/947472506.m3u8?userid=423579792&sign=d1f052545bf107a350bd0b66687b58ad6373749aa65dffb46276fde7a91b9d9409d25f2b6c232a26087bf7500c5e7ec779953bced42ae65f4eda05af495232986f5ff14b502391eff433bb75beab1f2e&auth_token=acb0c268be4342419aa3ba49796b45e0
青海卫视,https://live.ottiptv.cc/mcp/qinghai.m3u8?userid=423579792&sign=d262b14a833cc098f2feecd21822bbc6be3d693941dcafd3ce1fde750a3551fc48281a59aeffccb37e5a982b634163ff435b5fddc4e027975c4343adef7f74eb4b44eeafa978824f543081936bb3&auth_token=acb0c268be4342419aa3ba49796b45e0
青海卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227017/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EacviHy_ucMT27Ymf2iLtZA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山东卫视,https://live.ottiptv.cc/mcp/shandong.m3u8?userid=423579792&sign=b88ad0a497afc480af3455f30f1b839671725aea79586afb2a2229d2bdb1fed2f9c12ae3863f6a0127ee04d15f3773d56144ed368897d505c74a6ae807d5d3a89616f1345b7e95ae68469b29c6f566&auth_token=acb0c268be4342419aa3ba49796b45e0
山东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjW26v5VaHGy1jQuIA-4EbA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山西卫视,https://live.ottiptv.cc/mcp/shanxi.m3u8?userid=423579792&sign=45dcc561dc14f6e11f5da8175f4f1315492870f65caba514227e13d5d8faa8685206684e0df0efa176c435083fffae6eb6f45d355498d1c4453d41d4d0a96acb364ca3e3ceee99accb9c72a0c4&auth_token=acb0c268be4342419aa3ba49796b45e0
山西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227016/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESb5Qr3NTpE2ZugIroKoyTw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
陕西卫视,https://mgtv.ottiptv.cc/mg/738910838.m3u8?userid=423579792&sign=1feefb0e994e283e7a4a308bb17dee815e698c0b870fb3eb46d12de29e86b672e029eec6b442bb47ff3111821374dfdc8d7881f3887f762d75aa8d67c1d764689238e28834f7411d47b81980e1e81988&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西卫视,https://live.ottiptv.cc/mcp/shanxiws.m3u8?userid=423579792&sign=8c0f9d115e914c45387760cbf23fa9f0adab937cbb6a064111552abf9601f6aabd729f5e03e98fcd7e00e45b6d480bf55af530cd74a93786eb5275281e14325e142c8a202d9d186934a68a4f42fecf&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226999/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EsGLKaSqf0wDZMbAjeQtfyw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
深圳卫视,https://live.ottiptv.cc/mcp/shenzheng.m3u8?userid=423579792&sign=8334c8138a01b073d9cffbbb2d4ecbebc5d987373bd84be5b043363066d1f966abff76c8ae195e2d708395bb7da81f8878ad8b5d9cbd78a1efef40cca7dca8b58c5e93a8507013078318f3bd80cc6a91&auth_token=acb0c268be4342419aa3ba49796b45e0
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226959/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGrVNEZREjuNVKiTJo2mtwg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
四川卫视,https://live.ottiptv.cc/mcp/sichuan.m3u8?userid=423579792&sign=a2c867c6922b31353be277ea144df28d320710168a4ebc444f8ba3a1f364f428de5706ff0180c2cddca8c306157a892871b9af6aad043a94f435be62ef09889b5d3529c27a4eb13fdbbf73bae1ea&auth_token=acb0c268be4342419aa3ba49796b45e0
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
天津卫视,https://live.ottiptv.cc/mcp/tianjing.m3u8?userid=423579792&sign=76c6cae1113f48121a912df76f3bbcacaf6d5cd5a19eb9326585c2d2aeb5fee8adfe9db49711ee147d50b541f8c0e321e567861e69c2a1e4e5210aba8be495843198f5279ab95c24f75817e2b22984&auth_token=acb0c268be4342419aa3ba49796b45e0
天津卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eaf3wyULP1h575eM_4ByMDg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
西藏卫视,https://live.ottiptv.cc/mcp/xizang.m3u8?userid=423579792&sign=8c48659c57427279756a1946d4290d2df442e1f68b54818fae4b4e8be3cf57800192342dbe01687400b27cec987f8e0fa81412c6a7aa44813bfe12c77e0f25c4d6dd6906b57b2ac3b43dba610f&auth_token=acb0c268be4342419aa3ba49796b45e0
西藏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227033/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EdeTB7OZ9G_VNJk5C3t96fQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
新疆卫视,https://live.ottiptv.cc/mcp/xinjiang.m3u8?userid=423579792&sign=92df4737ba55536bdcbdf2333bd140d1af092052f7e30d72c0c6b1a2bed19c1930dfad0f66e819d6a3716170a1c795185e9656196086302d6861cb773253f9e133a94e71a2be808d8e3cad71e20a90&auth_token=acb0c268be4342419aa3ba49796b45e0
新疆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227011/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExAUu61iVvo_xYbANWJhgXw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
云南卫视,https://live.ottiptv.cc/mcp/yunnan.m3u8?userid=423579792&sign=e28146cd966654a78e508c97755c90c6d7b91f79c84df69da34bbabf84f5aa71d13db453fd9ba8fe2b7398f53d8f0c5525b5dea6856eec9bf673c821f842b950c3ac92514cf9997953553edd41&auth_token=acb0c268be4342419aa3ba49796b45e0
云南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227028/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGfQPqRNVeBjTMsZ48qu0SA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
浙江卫视,https://live.ottiptv.cc/mcp/zhejiang.m3u8?userid=423579792&sign=d95df6c06c21f034cc17a04e0e16f202974c0ff9402aebdd53fe7c286212203d3539900a1a0a46b64f3aa17b1c7ba25b2480092c9c6fd3d9569fd1a615776df31ac8afe9ed9dfee41d6f7ae36fe7d1&auth_token=acb0c268be4342419aa3ba49796b45e0
浙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226899/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETYfTgTra_pUx2cPrgZ_BDw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

其它,#genre#
4K60PSDR-H264-AAC测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/sdr4kvideo/playlist.m3u8
4K60PHLG-HEVC-EAC3测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/hlg4kvideo/playlist.m3u8
重温经典,https://other.ottiptv.cc/cwjd.m3u8
五星体育,https://other.ottiptv.cc/wxty.m3u8
CETV1,https://live.ottiptv.cc/mcp/cetv1.m3u8?userid=423579792&sign=19b8b78c840b1b901a92178cb9caa0956fc8225e8bc1d286d812d5d9f94067070b9dea163c5e197e82f661aec7ec7632a42d36b9718b61eeb86a942027ab0929b3727761b6dc629c33a0d9aa&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN纪录,https://mgtv.ottiptv.cc/mg/609006487.m3u8?userid=423579792&sign=5348a46feba45b5cbc415c9986396ada4110aa0fe4ee7417d59c8cf83ec2eee9c18fe768bda5829ec088c8292eceeb1a3cfc16aa95272a7b15cfe62b7abd3363b2f4f42c56bb5ffb9e41b33ea1ba2a96&auth_token=acb0c268be4342419aa3ba49796b45e0
老故事,https://mgtv.ottiptv.cc/mg/884121956.m3u8?userid=423579792&sign=48345068b7c35e77a4c3565e70dcb8f895a9447e5eef0932afc4f3d1ba267fbd4b3a6d70db3eec73f7f9bd2538d601056519ca86b21ad227e953317f32c8003781e78adfe0f43f0febc849e1e4656fc6&auth_token=acb0c268be4342419aa3ba49796b45e0
中学生,https://mgtv.ottiptv.cc/mg/708869532.m3u8?userid=423579792&sign=3817b7893c76bbaaf320cdd2f133fc075b28bc3db90053660d09a2f850064763bd89112bdd6b3b8ee814d18651f5bba9462043af8efc6ccd11cb0541d5a97223b190ca528e24273ca45a503e66df8120&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv5p,https://live.ottiptv.cc/mcp/cctv5p.m3u8?userid=423579792&sign=332b41811c128fd356018e68153b80d93b4c12bb8355e068617cc60212bf441c5dd270625ec23bd6956bd3dd4b6c0af5405b25f981ca1a013603ce8840d3a4bc5dc6e5ef58e93115bff62f9fce&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv4k,https://live.ottiptv.cc/mcp/cctv4k.m3u8?userid=423579792&sign=15c2d9138120d6dace97ac3be03b85d7a808fdb559a1ce829ca006d34d1954133acfb4313e4731ca0b2643d80279a508c9d28bca2102e48da1b106d785fd5b98f4334465c33bd30dc40121042a&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv4k,https://live.ottiptv.cc/mxw/cctv4k-2.m3u8?userid=423579792&sign=5c7fe4f2c1e935c09cb150ce3c73fea7a2458a1f40e849fbeebe82df5bc33b92da2042096a5c736bf9150d6c3642d2a9b1799b4ef167a65a9773727d5cc541e85f870d6eafa62f31ddf7113afc0a6d&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv8k,https://live.ottiptv.cc/mcp/cctv8k.m3u8?userid=423579792&sign=891f28678df7a57337c20d08dc28bdc778e88229a9d44fe251ea78e86f9ad0cd3bfc51f46dab026c3dfb513f8dcad3c78550840683a8d5ece3a32bd4cd5b97b540fff3c45a065280444b6379e5&auth_token=acb0c268be4342419aa3ba49796b45e0
第一剧场,https://live.ottiptv.cc/mcp/dyjc.m3u8?userid=423579792&sign=ef656f7992d89360331f61180a8b98da21335532b96210f5c3b4272e110366a273043368bd73f344f92a0c745693d51183b3333529d534768ca23a3aad67ba84266862bdc2de69b1014b85&auth_token=acb0c268be4342419aa3ba49796b45e0
风云剧场,https://live.ottiptv.cc/mcp/fyjc.m3u8?userid=423579792&sign=770eb2a348850f5fa2deb25234ee0c3746806a1753ca1a109c53a7f304b11998fc6c551c15989f68e69829982759a367ff53386782ac581d365a730157cc6af75060042dfabdb0d07e7354&auth_token=acb0c268be4342419aa3ba49796b45e0
怀旧剧场,https://live.ottiptv.cc/mcp/hjjc.m3u8?userid=423579792&sign=a947c239147880642c3b0b1986b6ba8321848fbcdc586df901b974cbc6de07a89bb10559a4680c3aae6c984bf95e754121c26a3dee7b682fd8f9529315498b13c3fcae17bae94420b48186&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTNALBY,https://live.ottiptv.cc/mcp/cgtnar.m3u8?userid=423579792&sign=d4b8e3dfb2faee8a91f9e2ca7a094eb5b5d442c00a70b4e808248d3d25dac3f8fdbcdb95cde4fbed8f5061ec7101cbeb12353b3b72507b0e11e1dca26ba8ddab4ddba9e7bbc445568f2115d37b&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtndocumentary,https://live.ottiptv.cc/mcp/cgtndoc.m3u8?userid=423579792&sign=1902c21e2e98ace47c78e8fdaf22fcb05f30baf60f408a36daef03d91140fdf4d879480cd2a746389c99d8de585aa4e1605f7c5ab9c4185ce2ddacc2c13e37211af72581832c69877f6882823b27&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTNEN,https://live.ottiptv.cc/mcp/cgtn.m3u8?userid=423579792&sign=84f0dd5ca60934ba27a06c0eb8dd3200d8c73c82c776e6655aba6127c7e5688d71aa95d454a751f5fbc1e600738d7aaa8c28ca0f596484105faf8b2152ef0a9c6ddfd97d867529058babf8&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnfrench,https://live.ottiptv.cc/mcp/cgtnfr.m3u8?userid=423579792&sign=90f4ec1962e175c3e7d27ac453e111922d4095011f1d5e1b4c47edfc4ab97e390d81c058f3125a316f758788f89afc46bf8eeed40f634b9dbb15b4b850cc26f1b894d3ec31a6c0077b9807aea5&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnru,https://live.ottiptv.cc/mcp/cgtnru.m3u8?userid=423579792&sign=0aca6398975897028f438a75f70a89c9e469d904c1b8e3bde1efb0e73742f54395f05f24179c0a7884907af8ec16cafb0f67ddedbd8161bf4e8057d629c244cabe907f57d6fff7135454fe2102&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnsp,https://live.ottiptv.cc/mcp/cgtnsp.m3u8?userid=423579792&sign=60808c77d06161b0395d8668d626fa4ab6ef571d48c6443d60c01aa3170ffe9840a0ea100360c5e2ac3e78f26f1b5f80c22391d51592501429527353f7f3eb897a43230fe76dd6eebf3a33d169&auth_token=acb0c268be4342419aa3ba49796b45e0
大湾区卫视,https://mgtv.ottiptv.cc/mg/608917627.m3u8?userid=423579792&sign=abbdca92cd501bd13cf1c13d0a2cb1d33bb67258e14540a53809f1525cbff246ce416f1f1df2017a20a44fadc6776e9ab8fe18d65834db56d2ee83d7d8177f1f68c3fbaec87f2b65c2931f17c8809325&auth_token=acb0c268be4342419aa3ba49796b45e0
海峡卫视,https://mgtv.ottiptv.cc/mg/849119120.m3u8?userid=423579792&sign=c778077cd7d540c72636d069bb2cc426965c03c7363d4971b65eabe0046e11d07d5b4c8a261b97032ea5135383da22463e3d75e684e5316661d9d5c601045dcaf286529daf0b8d2951e0e2ad0184f4a1&auth_token=acb0c268be4342419aa3ba49796b45e0
中国农林卫视,https://mgtv.ottiptv.cc/mg/956904896.m3u8?userid=423579792&sign=96f0135408cbbce8d6651462e06b49a445b55b491a8d4ef7cbd87680b4b2edcef5a2cdfa87345692e4895a0610b73eae23c2d3c91dc18a62db2f25a486420ab000e6efafa6b10bbf45762dc13508f750&auth_token=acb0c268be4342419aa3ba49796b45e0
兵团卫视,https://mgtv.ottiptv.cc/mg/956923145.m3u8?userid=423579792&sign=6980188faee62a7c1d883e1c9b09ee63d8aa53dddfe747f965b9d802543db6f64708f0d97a9c103ba37ceacb30198271bddeca30ddff7df9c8678346425a5403095ac42378d69988987ccaf090c6e7b9&auth_token=acb0c268be4342419aa3ba49796b45e0
兵团卫视,https://live.ottiptv.cc/mcp/bintuan.m3u8?userid=423579792&sign=69971138f0f123ed36ed08c48a8c67fc0a91c8b6b76f6c41271f9182e654449bfcad96f02f4621899cc1dccf4855f65da63767d4c7f68f2ddefe9411459333cefb1deade653c4ce2c5d6f7fc74a9&auth_token=acb0c268be4342419aa3ba49796b45e0
上海新闻综合,https://mgtv.ottiptv.cc/mg/651632657.m3u8?userid=423579792&sign=d17833811b2949a31ecf6b1b3a0269f0d3c8c25183ae1e94a3ab153db45b1a929215f82077c9e5b82dc6b503bff58927f614eddc6551cbb7012efd6ed27fc24ecb0a397275860ea8f69c81fc82a7ac7b&auth_token=acb0c268be4342419aa3ba49796b45e0
上视东方影视,https://mgtv.ottiptv.cc/mg/617290047.m3u8?userid=423579792&sign=0c488c66805b4e806f6dc9193bc3e34cd1e7b45153a41df536b24a782e6af6192efdf77a942ffcdb364dded0a02d7894f60325a16fd8f95c9ccc10ff1b83ef21ac68cfa765f7e606cde60f1b0c624f5f&auth_token=acb0c268be4342419aa3ba49796b45e0
南京新闻综合频道,https://mgtv.ottiptv.cc/mg/838109047.m3u8?userid=423579792&sign=15767784740bab7e232bbd92e1b5df105776de165e4d1d55890850eaa66ff0d75d723128670d2a94cae39eb745ebec7bd6d5c5bc7c80c12395c91982f03ea11ca79b78d9488f2e3f83b106b35375259b&auth_token=acb0c268be4342419aa3ba49796b45e0
